,Air_Products_Chemicals_final_fft,Air_Products_Chemicals_fft_absolute,Air_Products_Chemicals_fft_angle,Albemarle_Corp_final_fft,Albemarle_Corp_fft_absolute,Albemarle_Corp_fft_angle,Avery_Dennison_final_fft,Avery_Dennison_fft_absolute,Avery_Dennison_fft_angle,Ball_final_fft,Ball_fft_absolute,Ball_fft_angle,Celanese_final_fft,Celanese_fft_absolute,Celanese_fft_angle,CF_Industries_Holdings_final_fft,CF_Industries_Holdings_fft_absolute,CF_Industries_Holdings_fft_angle,Eastman_Chemical_final_fft,Eastman_Chemical_fft_absolute,Eastman_Chemical_fft_angle,Ecolab_final_fft,Ecolab_fft_absolute,Ecolab_fft_angle,FMC_Corporation_final_fft,FMC_Corporation_fft_absolute,FMC_Corporation_fft_angle,Freeport_McMoRan_final_fft,Freeport_McMoRan_fft_absolute,Freeport_McMoRan_fft_angle,International_Paper_final_fft,International_Paper_fft_absolute,International_Paper_fft_angle,Martin_Marietta_Materials_final_fft,Martin_Marietta_Materials_fft_absolute,Martin_Marietta_Materials_fft_angle,The_Mosaic_Company_final_fft,The_Mosaic_Company_fft_absolute,The_Mosaic_Company_fft_angle,Newmont_Mining_Corporation_final_fft,Newmont_Mining_Corporation_fft_absolute,Newmont_Mining_Corporation_fft_angle,Nucor_final_fft,Nucor_fft_absolute,Nucor_fft_angle,Packaging_Corporation_of_America_final_fft,Packaging_Corporation_of_America_fft_absolute,Packaging_Corporation_of_America_fft_angle,Sealed_Air_final_fft,Sealed_Air_fft_absolute,Sealed_Air_fft_angle,Sherwin_Williams_final_fft,Sherwin_Williams_fft_absolute,Sherwin_Williams_fft_angle,Vulcan_Materials_final_fft,Vulcan_Materials_fft_absolute,Vulcan_Materials_fft_angle
1507,(-48.64359295439861+9.712894034490098j),49.60382491339203,2.9445099174884284,(-82.9808566560949+1.5606649664679342j),82.99553148523678,3.122787340485892,(3.3180393230199003+30.626705532487396j),30.80591626169883,1.4628791189788966,(-41.67344664174912-31.130440010434164j),52.0171168967096,-2.5000085298915002,(-84.50611290931184-17.67238004882651j),86.33421184925199,-2.935438204734932,(-293.8439343613002-189.7271895571947j),349.7723033892189,-2.5682650495106376,(-46.531132707923774+13.009859533264331j),48.31565746378375,2.868959795844097,(-52.25389955475474-44.79914832449403j),68.82901793050961,-2.4328550608840955,(11.258883543907679+59.65714580234034j),60.71027511004186,1.384263807914625,(46.52123381489703+124.94102935000677j),133.32098863532167,1.2143548914598212,(-5.777332750053915+3.526469548803931j),6.768571576299311,2.593562978873821,(64.87769449756551+127.15878756317865j),142.7531873474531,1.099014060409937,(-125.93714879340178+59.97640651033129j),139.4895508061587,2.697132435498976,(-23.234723848773328+9.56490118001317j),25.126474621645063,2.7510716524173646,(-34.08196193432422+9.741390851966305j),35.44678864189954,2.863192969615325,(-27.912108959666323-46.74130753699715j),54.44112101017421,-2.1091260751099603,(51.998269625927996+49.41703312971673j),71.73467228219717,0.759951517203075,(-45.37693356447982-10.871673702097866j),46.661112168486746,-2.906439251651381,(107.3931243445161+124.38431192485942j),164.3311906166855,0.858575467522067
1508,(-60.63074977197842-76.64253469784857j),97.72495046211681,-2.2400775259751775,(-87.31259538587739+1.6775631170265797j),87.32870966085292,3.122381716946889,(33.919367397925086-11.360821827170255j),35.77138181932774,-0.32319238185369753,(55.3656389304267-18.80283459387947j),58.471365324739686,-0.327390658211083,(-25.736961485891545-12.041222354545592j),28.41447205770104,-2.7039883243671143,(-223.13580111547145-141.37402798013127j),264.1518531579329,-2.5768483572978185,(16.570482673552824-51.91827277549412j),54.49851322765721,-1.261851228798914,(-10.754928691946736-68.53006075567728j),69.36885265265441,-1.7264640036855852,(78.26089203191992+76.55200558676015j),109.47591872639016,0.7743602132693308,(61.68101547572168+10.671216527219812j),62.59730451295029,0.17131074950804692,(-22.57105054648047-2.5050744917063263j),22.709639384648405,-3.0310588498540736,(111.93281300803149-0.09220114131077395j),111.9328509819231,-0.0008237184251856725,(13.502768518523274+89.2658362170147j),90.28130633297081,1.4206697543546993,(62.22413491457055+7.901720297814087j),62.723840360197684,0.12631195792737987,(2.458431502216772+12.75442520318801j),12.989197346826684,1.3803803274841127,(-32.335364645211385-41.8902558075664j),52.918516025698764,-2.228170874178441,(48.99042072950276+28.617052409488878j),56.73620547640745,0.5286728766280971,(-22.902786856970092-137.35714935291267j),139.25345282675815,-1.7360153331067802,(79.99921310965583+21.534341362527655j),82.84685845632288,0.26294917852096555
1509,(17.185547959452038-86.5243587345019j),88.21455499566612,-1.3747271538937023,(3.919811036891133+20.769012915651587j),21.135676380363037,1.3842569180050992,(7.429374670749752-10.32776795680784j),12.722358231398957,-0.9471954395701727,(5.1501301962029515+5.548419823152429j),7.570257827299694,0.8226093532944129,(56.23314302528766-89.89567455449614j),106.03489368179864,-1.0118103680628832,(24.84404323961303-435.75355281553254j),436.461207068682,-1.513844005548904,(107.27974371059742-61.63983663027031j),123.72717110811949,-0.5215118642636768,(-1.4611545965487949-100.16786549603836j),100.17852190358694,-1.5853823516302823,(106.73395576534861-56.97227119671959j),120.98750761393491,-0.4903037022392965,(132.2912083865761-88.13933206494336j),158.9638502088914,-0.5877157328905287,(7.255274757304562-19.09416489857622j),20.42611428975176,-1.207672560646212,(89.54192465267107-133.41798960849732j),160.68016748086157,-0.9797043529508563,(49.29329016001702-89.12539373220137j),101.84873225877459,-1.0655930773407984,(55.433069374167104+3.7900396692387677j),55.56248357422143,0.06826521624330593,(4.729364493325704-28.514162092135024j),28.903707864688915,-1.4064324266980572,(-6.236819491826623-56.20475869563495j),56.54973755383999,-1.6813102435648484,(59.883444615532795+11.410018372003695j),60.96076983003943,0.18828028967862528,(-74.60712481624108-250.4251890998658j),261.3025036409902,-1.8603454332022904,(33.8060122087133-43.31914659208025j),54.94902112796743,-0.9081249705878661
1510,(43.38629246772416+25.445671793038823j),50.29763997539,0.5304272197263491,(15.46960933418169+58.52049345965544j),60.53062834395308,1.3123625647599586,(30.85749160439364+12.9759601964467j),33.4747715621032,0.3980635425070086,(14.979446533854592-52.32160699486991j),54.423656409563556,-1.2919592970762126,(2.547320526379682-44.078591740016954j),44.15213575408563,-1.513070108587655,(82.15887949133065-238.34312503105212j),252.1061814570177,-1.2388433751710481,(-8.7954730488497+32.59988544568615j),33.76555755833007,1.8343224261900517,(-17.562997409269634-69.83678168441389j),72.01135295239564,-1.8171734187668427,(-49.542170583111954-61.18890100028957j),78.73060568615868,-2.2513994744432493,(-60.73941055302968-1.6903178771478613j),60.76292594053794,-3.113770820835689,(-5.404143277278871-20.079952350719434j),20.79445240847956,-1.8336982909720048,(7.519533200228615-91.88477734787747j),92.19195023329509,-1.4891417383886394,(13.833160922050652-91.79200864587148j),92.8284934292219,-1.421220732186044,(10.61235860444512+21.03250059909061j),23.558188313197753,1.1034997923843948,(-42.392327437024406+27.415268775123106j),50.48471439495456,2.56753828636433,(-13.964048971547237-52.8011769452186j),54.61647142099216,-1.8293418432793638,(66.57119083789449-4.323772291403282j),66.71145671024786,-0.06485850269512282,(-61.76528028797818-154.6910929914884j),166.56615532560573,-1.9506830906065642,(24.310908654564297+27.41564982291391j),36.64202689294369,0.8453484259517222
1511,(-37.73376222141348+5.14053820948651j),38.08230487333142,3.0061943751115843,(-47.883961174553534+32.832194083023225j),58.05882108750965,2.5405547263896686,(0.452878423433853+20.351621989792598j),20.35666024872011,1.5485473044129414,(36.91323432433803+67.08110786944673j),76.5667153616755,1.067739974713397,(-5.566848912493057-18.330270988574988j),19.1569475994773,-1.865641433929541,(-191.6671086328149-165.76412219374325j),253.40486328862258,-2.428537867380319,(-61.32045062644079-54.532032793169435j),82.06058899121471,-2.4147229260490994,(17.784387276715986-45.79112628305447j),49.12343307504942,-1.2003465888331282,(-80.7195789459944-87.8730588029954j),119.32026185276878,-2.3137893670759517,(-46.89885241286694+5.611212868374913j),47.23333640023846,3.0225137097291923,(-30.80812190558698-16.515919705762354j),34.95591479387569,-2.6494917511726936,(22.702311698555192-63.82105176702515j),67.73862712742014,-1.2290364245421856,(-28.554210658222203-15.011060807978936j),32.25949306630486,-2.657593979162064,(-17.022713778631203-6.742870922866534j),18.3095355667925,-2.7644440250886833,(16.08593665254916+31.339726529979476j),35.226918925215756,1.096584232304353,(-43.36247721054012-58.681684848224066j),72.96468026696822,-2.207183945665039,(12.39585841416499-16.343657129141228j),20.512738339357664,-0.9219086632499417,(-51.150006285511274-112.682954414673j),123.74882366562971,-1.9969124027955254,(40.788580065627194+34.252430687263534j),53.26290709073128,0.6985164020847675
1512,(-29.952213413487584-93.18096867186276j),97.87659582859314,-1.8818061606217653,(-61.89683545870321+3.3204550075383605j),61.98583435962499,3.087999036298964,(13.488279297744413+16.52989050871052j),21.334735963773227,0.8863791888578758,(-74.96342675937834-32.66003471054909j),81.76914588524788,-2.730711187218269,(-33.80769311992066-82.75505082660828j),89.39439888161479,-1.9586320960246562,(-183.61065252504204-308.85348681645485j),359.3095434849369,-2.1071553270704055,(10.538603850227162-78.35647683822312j),79.06199866946838,-1.4371029726425064,(-57.73576129163894-59.93389301998651j),83.21952694203627,-2.3375161307939045,(1.7884566836079898-97.218377128837j),97.23482621403672,-1.5524021195921303,(-43.77286308291502+15.361090683752701j),46.389941253143434,2.804092010822619,(-35.40236932585944-33.062202068519284j),48.44003467695037,-2.3903618922933876,(-78.54605889135269-97.34404016225207j),125.08135561495162,-2.2497251771464124,(-25.690612981515756-121.68228268915428j),124.36472778006343,-1.7788692297722326,(60.19335237950975+14.403279568742132j),61.89260160163875,0.23486744888674022,(-26.379612386784487-46.635333177746155j),53.5792707143013,-2.0855809056231864,(-33.37080178935295-60.34828703251703j),68.96032308380917,-2.0759170286664683,(-8.604134804292372-33.25483192823328j),34.34989057195785,-1.8239775943059258,(-119.22502034220389-154.1105663638273j),194.8452517783755,-2.229251790547361,(-13.907349724531912-12.09850527204136j),18.43334495359023,-2.425637923837957
1513,(-3.608537383997298-4.3306837139563195j),5.6370527301092865,-2.2654847636588737,(14.50997501795716+17.53040612099194j),22.756416980461854,0.8793899056776054,(0.9475736032834104-13.635561642170442j),13.668446767320322,-1.501415051893251,(39.41491051539477-7.302688097144628j),40.08571346977318,-0.1831998738797213,(-18.9034197364254-59.7552760518148j),62.6740160972637,-1.8771823518307085,(-125.20642418875818-444.30780218191563j),461.61246921834714,-1.845474400468189,(-65.69486943651489-5.615900529444172j),65.93446905100056,-3.0563153613949794,(-59.74490773442108-66.63093177036862j),89.49377111722362,-2.3017598662317873,(-4.737469050274079+29.30595203602985j),29.686401562674902,1.7310653718374323,(-47.17013718688713-9.735698358670545j),48.164360940022576,-2.93805532148724,(-3.2498764311115877+11.719686736700481j),12.161938744455497,1.8413001478266922,(-59.68742610636796-45.56118284610942j),75.0893482295575,-2.4896149998496497,(-137.14483688545235-134.61048729022468j),192.16838858888596,-2.365520070600726,(-43.74422000935226-18.62741072281493j),47.54510715586889,-2.739022884875171,(-32.28190252533119+6.824391327498109j),32.99535645580777,2.9332600548912557,(-14.107879257495805-32.69813717070351j),35.61180185806698,-1.9781243821198016,(-1.2702534657815514-7.956648660847872j),8.057406641066484,-1.7291071823639022,(-65.92528408200752-127.20249526665796j),143.27113415952823,-2.048953169213981,(25.797135845340982-13.323917613523914j),29.034789449812607,-0.4767510350508784
1514,(-15.245244435831001-61.20848594688238j),63.07849260895455,-1.8149002250200332,(57.295658204690326+48.23380309279676j),74.89520819053372,0.6997379143533773,(14.442037527916561+21.036826096513096j),25.517062922144557,0.9691800584094032,(-20.225212682891588+67.56908690835857j),70.53113308105516,1.8616350406922455,(-27.40025570472804-45.57137652734311j),53.17447104843978,-2.1121419414824185,(-177.31125303574615-208.57205827181758j),273.7546053399812,-2.2753599831205253,(-80.0454446005262-70.70837535698163j),106.80331243421112,-2.418051347212543,(-18.308927594646235-57.014824813516384j),59.88244382272622,-1.8815201059751154,(-24.73473089338686+107.2651690334532j),110.08007721719473,1.797429032300777,(42.809444345087826+97.70926280780266j),106.67590432510718,1.1578564905672435,(-4.829044606267457-7.694773796815104j),9.084559185424087,-2.131244899701287,(6.469016745315812+116.41199640595529j),116.59159954675691,1.515283403533723,(-81.98379907125442+84.62773231891605j),117.826976485005,2.3403269729380156,(-11.047076524849405+55.537057977957986j),56.62510669829193,1.7671470600890256,(27.524339500858662+57.04412710298412j),63.33736418497328,1.1212386796905869,(-24.30291209044353-53.7628190487122j),59.00061226919936,-1.995344918905986,(2.348668060871759+0.005512267536346815j),2.3486745294426177,0.002346971676051443,(-22.5252849123879-73.25104097289145j),76.63617594841533,-1.869126929548059,(12.429838750268155+72.11073558903952j),73.17416947632572,1.400102146157837
1515,(27.622669690843452-81.37317364793113j),85.93372603574102,-1.2435448954702109,(124.32204615620071+10.9001554043259j),124.79897655150444,0.08745313680404318,(52.72596426797904+26.797889528743625j),59.14519584195279,0.47022457266321527,(44.69767675503141-43.86961200193866j),62.62926763501164,-0.7760488806342681,(6.205166181374324-2.9876987473946532j),6.8869754713992695,-0.4487267640284454,(100.57935680723574-224.5207638112648j),246.01987805490634,-1.1496289007358316,(183.88931956212735-84.05311657196442j),202.18854629894946,-0.4287304713331799,(10.11881381682224-87.77366362623162j),88.35500223207721,-1.4560199741252928,(6.68690296998426+9.066566683931065j),11.265757975571509,0.9353211853000921,(159.1493557271837+91.27587197061199j),183.46607924184025,0.5207238315582847,(38.524768968652296-48.71899653668732j),62.110373108119276,-0.9017183236583722,(211.5279337703431-9.613718721860488j),211.74628769547226,-0.04541767774652568,(155.3366252652487+52.536025814998965j),163.98018525794674,0.326130952823375,(61.657318680907224-18.401892385066525j),64.3448101269288,-0.2900381259191865,(106.79987344466522+8.848080816815099j),107.16576646456366,0.08265852798362754,(20.7091038113972-53.21668075335766j),57.10413374770703,-1.199680981949996,(27.25540894803744+0.5369163076323098j),27.260696910500304,0.01969689288040715,(8.71716145559651-133.2373336474773j),133.5221928419846,-1.505463622971281,(100.56503200965403+45.69363758653464j),110.45919689637577,0.4264812812428269
1516,(39.821676664264814-84.44905430291756j),93.36706434825062,-1.1301693050144466,(73.20682868361618+41.44623992042585j),84.12508882285849,0.5151598412021244,(11.48328675262359+1.3392887092815187j),11.561123167313347,0.11610484891187853,(51.62775140370584+34.928038681451696j),62.332917476529495,0.5948042152368505,(-21.165007438950695+13.909594818753883j),25.326554600117703,2.5601741481896827,(116.0074447053774-217.30892326385973j),246.33492516727966,-1.0804473089279971,(42.64738316332972+5.322924967531776j),42.978283131016674,0.12417033926585624,(-25.722018134665632-69.52936484822405j),74.13470707514477,-1.925127580150568,(78.37358858339175-57.023743954808715j),96.92330350365869,-0.6290029730197783,(110.77536495013615-25.060328560984658j),113.57465187012617,-0.22248158252722375,(-8.17081262736299-9.156862970501692j),12.272339567173798,-2.2993497031299306,(47.39109427227832-64.20990165644531j),79.80493272382573,-0.9349773447220961,(179.03279194620706-87.88213487544033j),199.43923942474046,-0.45631835597077924,(57.8425992386417+6.7050305590209405j),58.22992118730299,0.1154034983294039,(20.710963996024756-45.22490446684639j),49.74169291127933,-1.1413468770380244,(-3.601282580978509-35.16907625839452j),35.352979522196264,-1.6728397804579762,(-34.9796834431888-0.17074973173272534j),34.98010018934456,-3.1367112950772444,(-105.62424952336565-127.7938837239353j),165.79432681675482,-2.261500349019321,(15.882562767086638-21.70745112582947j),26.897383412345555,-0.9391338379519162
1517,(-19.237188077114354-40.156484148017014j),44.5265384264734,-2.01754845320348,(92.09304421233509-0.03269467682096128j),92.09305001593223,-0.0003550178596766922,(21.57636249241701+24.137627241738052j),32.37536821821915,0.8413676761111966,(-43.89620042279911+24.71074665627294j),50.37357850966172,2.6288721337028447,(-11.482316725878636-24.481509118553962j),27.040486055454572,-2.009354201973437,(-14.121389151558951-245.29478954619356j),245.70093082868277,-1.6283019092625624,(-46.38028818667978-43.97839051665002j),63.915803716408355,-2.3827700468842243,(-4.196540048839999-26.44036687861759j),26.771326994704914,-1.7282005242264475,(126.61828359639927-55.024033164776704j),138.0573575243878,-0.40994536789438385,(29.851441379923305-124.52822652617581j),128.05618983170456,-1.3355196450741347,(6.332690060552894-19.805450503615955j),20.793240080713897,-1.2613248828498527,(-60.083805163207856+59.587884085664484j),84.62138956964078,2.360338479818405,(-94.20315660156493-181.6294852278883j),204.60572967990572,-2.049256817358344,(21.130882230002577+22.50046223715674j),30.867215370097043,0.8167776788450167,(-66.51203638268419-8.883612929496383j),67.10267924943548,-3.008814500900053,(5.481820767289549-58.413594074216476j),58.67025082264456,-1.4772254245311338,(-44.22769130408389+20.597554562111284j),48.788809495912986,2.7057462292070666,(-59.30666623337346-89.20914436325043j),107.12400336871292,-2.157508828948797,(-5.143454086852973+56.66870807937353j),56.9016484412255,1.6613118810877234
1518,(-81.99577225119708-9.063793105697494j),82.49520599727641,-3.0314998497186356,(10.970688555455467+7.983603267778882j),13.568121775621385,0.6290895866385632,(4.915610302460664+67.3058979822537j),67.48516227914992,1.497891894241983,(11.022014531213529-15.93373773512318j),19.37443683150482,-0.9656350671255204,(-51.846900332025484+15.777993899579187j),54.194521545393705,2.846178251308177,(-263.0918548097817-29.059134693251792j),264.69181584698043,-3.0315861277190232,(-21.607022226351262+15.57104016045367j),26.633075323148443,2.5171434904384644,(-48.13203103974874-31.000604318914128j),57.25146181670136,-2.5693944112327913,(-34.62239719187204-4.217903591877862j),34.87837579392316,-3.020364169420311,(-222.54218578310704+125.69465495468876j),255.58593611014905,2.6274480937208486,(-31.844471402408146+19.376127199036056j),37.276060201314394,2.594974855841087,(39.80119438196698+105.79834612810441j),113.03727313445467,1.2109752046369282,(-256.05733904681233-0.7090214865192066j),256.0583206833993,-3.1388236656862807,(-11.583808496427878+69.37144752477282j),70.33194402946803,1.7362521561782343,(-79.3468708111846+62.5825410785321j),101.05691641532002,2.4737671060337783,(-42.605620705142016-12.086230110647161j),44.28674603036376,-2.8651776337530586,(-34.43972633811117+28.874796367968134j),44.94272594687169,2.443862621079066,(-67.72584751044002-93.90994704994053j),115.78371464040187,-2.1955951814703436,(45.589346469560724+118.49106276545291j),126.95873529146448,1.2035058913173955
1519,(-68.5432813631545-21.995711425967983j),71.98605935292626,-2.831071241020429,(10.553221261710881-68.88829162162472j),69.69194502626998,-1.4187848689731488,(18.0066694467599-4.930277102053031j),18.66943429426572,-0.2672528736951965,(-13.260213686377377+57.25779431556096j),58.773193522995456,1.798372333387214,(-45.39546827767034-26.414222979605555j),52.52104069575636,-2.6146113417898156,(-255.20373144924827+16.827736772595884j),255.75792709221702,3.075749525883504,(-38.45727033893544+21.570948047347102j),44.093848114939014,2.630414210550931,(-52.68194557127862-78.32462671405138j),94.39350898801597,-2.1629024285864915,(-97.9529978269104+76.10134676824161j),124.04114141372158,2.48108605484059,(4.679925921173499+84.90794136150924j),85.0368168082341,1.5157343934691272,(-36.69309893016005-9.90976561392456j),38.007722420863814,-2.87781404271893,(-6.86288329087337-35.98788612527007j),36.636417876609535,-1.759233620176026,(-70.3066229100493+190.43639655172086j),203.0001043266238,1.9244608663983278,(-54.83720633443633+62.568812774042044j),83.19841062495527,2.2904358608344317,(-20.146682025785246+112.99344318640962j),114.77546340472112,1.7472417103380136,(-30.001853683431047-11.685679874353788j),32.197303280987406,-2.7701718627128025,(-34.81275038933094+56.257328592301306j),66.15749851688788,2.124933982926062,(-96.19080039586926-158.10816913953775j),185.06988741946822,-2.1173592148683222,(11.39091731995947+9.346548593635738j),14.734685880715165,0.6871323369085158
1520,(82.07573524412379-61.416712291164j),102.51067683182625,-0.6424078437858542,(74.83600802806932-63.144212896926476j),97.91639147737028,-0.7008647980361172,(45.369274233846+31.717299330951242j),55.35664478050564,0.6101163479311371,(-10.867857583243186-70.51706638888588j),71.34961093477803,-1.7237099354350776,(0.21850767895256773-61.759005068622756j),61.75939161513763,-1.5672582716244583,(167.75872069986127-283.4213521889982j),329.3488291272556,-1.0363497585491757,(25.997394060990466-40.8096942275949j),48.386936676258145,-1.0035860811580781,(-10.047738539417857-69.51520582844978j),70.23760311349072,-1.7143423420627804,(-38.071894458096686-16.13267443017956j),41.348909682101926,-2.7407877201099455,(99.21408316497605+13.468697345836148j),100.12412349908746,0.1349290462711629,(27.783111247913546-19.956631137991778j),34.20772422994261,-0.6229030807615169,(73.50485787076141+4.555560066966308j),73.64589097922962,0.06189714357274613,(219.9449757131495-55.110224426948555j),226.744193261584,-0.2455091232672149,(-15.763015905645261+14.10463151561394j),21.152146478144374,2.411661975330525,(94.82951394421053-16.38635971474911j),96.23486634061675,-0.1711083988152228,(-16.462211167853216-51.86763745283446j),54.417425623357694,-1.878128898160024,(-0.9028066198153475+31.264372512678975j),31.27740475813713,1.5996648354657763,(8.396573052724335-103.53675622284693j),103.87666883462796,-1.489875906718734,(26.57416639352936+57.21589348501308j),63.08601102304177,1.1359874505730376
1521,(-18.88800919193943-68.02992883252044j),70.60331513599475,-1.8416177174130985,(64.55141452376938-14.756081330475428j),66.21651646871126,-0.22473284398466062,(29.951444812262906+19.732124014515605j),35.867056813547634,0.5825392699870592,(18.68147826966745-42.25927636853579j),46.20437283994172,-1.154558111243765,(0.8073293730054729-51.198269734320625j),51.204634599855986,-1.5550289488611337,(76.1974422634089-351.46224673337264j),359.6272529805766,-1.3572991725721668,(-16.876493622446617-35.63935030983293j),39.433226186751064,-2.01304899419439,(-33.94093701826165-41.027643595008705j),53.247110199865894,-2.261945530698496,(-12.771080294832927-35.03536989317136j),37.29044965468247,-1.9203472258071552,(-86.99116227810754-101.71408967927353j),133.8402717935799,-2.278331463630214,(19.555284356458316-34.25803674149678j),39.44644759219373,-1.0521066400862407,(-49.93160733094692-67.38655198218449j),83.86961785235178,-2.2084950000009496,(91.53975297360336-166.82685720850594j),190.29116285454654,-1.0689431915515475,(-35.21479064594752+18.7621955431643j),39.90114612185779,2.6520560612752146,(35.802155337874524-82.94508407437932j),90.3420239918453,-1.1633176595224073,(-23.63381159921323-50.68248090350679j),55.922007485796115,-2.0071315994436287,(-2.2397017586739025+53.40462209078017j),53.45156615691305,1.612710115782864,(-18.466968930037638-86.15512150661665j),88.11205311013275,-1.7819468905727036,(-22.91588170787128+60.37777603157987j),64.58028703070907,1.9335427742780118
1522,(-119.00587184651701-55.91115402401091j),131.48556832689397,-2.70238048004315,(-46.63657820855571-41.696091654023974j),62.55824874645629,-2.4120667351227953,(-40.550129692765566+31.559493735172644j),51.383992282816145,2.4802345061437245,(-64.32194267391226+12.254313486322399j),65.4788554295745,2.953333419077101,(-88.38448756908097-52.763705052144j),102.93602971592928,-2.603397253789286,(-405.60176457027046-217.96802598238392j),460.459392100079,-2.6484791041716855,(-83.8631933390296-66.34949745792576j),106.9359201107783,-2.4722630950012787,(-73.91396400622234-68.5988210074392j),100.84181830333988,-2.393473114886003,(-59.02326132420478-32.34567384097401j),67.30518548798479,-2.640274174337914,(-168.59746317113024-37.94053091440732j),172.81373925069647,-2.920243764450001,(-62.78244586743438-41.24681171691791j),75.11947141659215,-2.5603262135146925,(-188.93142582620925+41.262695994480076j),193.38483328704268,2.926568628320382,(-234.0565439309584-118.46854529179103j),262.3304442501057,-2.673034349580729,(-36.808304638352155-31.09137113766858j),48.18220262264883,-2.4401931442338403,(-148.60503317483293-17.27070758408427j),149.60525801370798,-3.025892842567519,(-49.12763500830314-47.70034909569892j),68.47516210539845,-2.3709338505706783,(-32.18734975198826+69.14341394693355j),76.26819242838933,2.006477992509299,(-138.4945031591281-116.62487645323878j),181.0582481220531,-2.441708544041031,(-83.80402766017923+25.505640791109172j),87.599387921567,2.846151083041183
1523,(-19.882076113829594-45.121264756415584j),49.3074587036755,-1.9858363357729236,(10.03190064644611-117.29853368858275j),117.72673883222853,-1.4854794190603877,(14.280414652372595+23.76443034523877j),27.72504990576939,1.029703933261935,(3.188310432986423-34.7593330324847j),34.90525112759213,-1.479326975274093,(-36.99241291351284-60.74246674999047j),71.12022131600497,-2.117810216842887,(-98.58934624129476-148.9716437332336j),178.6404484680538,-2.1554217187188414,(-49.21612073102485+38.13232728811744j),62.25994638785774,2.4824116502494653,(-2.3264759013450913-67.8400955319258j),67.8799753380948,-1.605076416056041,(64.75488308879915+63.110054835873605j),90.42164511460196,0.7725350786344557,(-80.89497605907559+218.86820297853657j),233.33942535853708,1.924829544684729,(-2.145278418904077-36.28292331256482j),36.346289268645776,-1.629853964361066,(24.980995142557+10.338560169585653j),27.03582705767662,0.3923947141333361,(-16.864860723940676+14.659361945769206j),22.345478734969703,2.4260427121138335,(33.84360224822315+17.511713561012865j),38.10576760778999,0.4774946095663399,(-17.860556771548286+86.55493598434688j),88.37848398475778,1.7742895319095113,(-9.011426212510022-59.7107868865813j),60.386951181511414,-1.7205838492509795,(1.4635972120283327+91.25641646135219j),91.26815250768917,1.554759408011898,(-79.27401097785855-82.3442994378296j),114.30202301982492,-2.33719961773926,(-1.129833216747321+47.89758792682851j),47.910911620485095,1.5943804733519027
1524,(13.364269743188174+54.6777701254775j),56.28731874643928,1.331077506620859,(-33.45832208006186-27.74266517497604j),43.46394813433294,-2.449315962386756,(14.039365065964745+65.18075313064135j),66.6755903620886,1.3586462161204416,(63.5022170838493+76.55647651120626j),99.46570097463345,0.8783352947525299,(-4.893241506588765+13.86718575514447j),14.70519136935949,1.9100210091113647,(-30.27884273370489-110.28347076323952j),114.36455849990739,-1.8387484776702079,(-14.362190587160057+79.43527792660406j),80.72320544762044,1.7496676139643739,(18.4200418548412-34.609607256857245j),39.206158399006746,-1.081703556050325,(86.53009300122483+124.49139382085747j),151.60990775757517,0.9633875150325953,(102.65033493903042+56.64720158312861j),117.2433226682643,0.5042595661059719,(27.430151794026187+52.45354911917979j),59.19280397684777,1.088964199251138,(-15.554615317144112+135.8686670924876j),136.75613607861828,1.6847828007845567,(6.621033747051854+55.082371589372315j),55.47887659090882,1.4511678700751527,(47.6870762489545+66.77315396399705j),82.0531006816516,0.9506265125265062,(36.73610967361782+25.652011650762734j),44.80588639546085,0.6095692231188569,(2.9213255107276836-18.98985657984295j),19.213245318337894,-1.418156818005117,(60.082020251953125+85.64564916151224j),104.61848009722253,0.9590518606523196,(-67.94571398624379-74.13261287164552j),100.55975507268157,-2.312676292331172,(-22.749969389902503+136.76640286309942j),138.64562762436148,1.735628899360032
1525,(-101.0093914011958-53.86868949913095j),114.47590514861085,-2.651658342054648,(-97.09523385612997-50.986107533668786j),109.66798803211174,-2.658055958050024,(9.035714392735358+21.488797394202965j),23.31121078014158,1.172756233941654,(-20.90199059986042-35.85271426548502j),41.500726876033944,-2.0986190823297886,(-89.05612319231865-57.10591298458243j),105.79261966625147,-2.5714037404230914,(-182.53660769619307-249.55027384818305j),309.184333896362,-2.202327338378682,(-33.57276779971711-52.81594102995687j),62.58317956618698,-2.137021685159091,(-54.58771695437328-56.659459486362174j),78.67727239538422,-2.337573765184599,(-82.84560034310009-84.14852753512143j),118.08627431898151,-2.348392414927528,(49.324592001460076+6.502284337693297j),49.75133242154135,0.13107064845831087,(-1.2172697206208338-29.04476861106874j),29.070265379649776,-1.6126819342389571,(-50.02577700862862-33.47545166444313j),60.19289185157584,-2.551863083020712,(10.622907087896898-35.314884321554594j),36.87800441513712,-1.2786008183236708,(39.189834333133895+7.107291131047104j),39.829093666313085,0.17940556587120204,(-26.91152578597688-23.298262862044012j),35.59549511550862,-2.4280339655782246,(-29.569390192551165-62.49061311993135j),69.13338964975085,-2.012759730022458,(54.86816359945543+30.410761207744002j),62.7322068319857,0.5061014467371663,(-94.81500841328611-162.66549638472918j),188.28156982164202,-2.0985349657944377,(18.88026702334559+18.871156927633272j),26.69428865244759,0.7851568454660425
