,Activision_Blizzard_final_fft,Activision_Blizzard_fft_absolute,Activision_Blizzard_fft_angle,ATT_final_fft,ATT_fft_absolute,ATT_fft_angle,CBS_final_fft,CBS_fft_absolute,CBS_fft_angle,CenturyLink_final_fft,CenturyLink_fft_absolute,CenturyLink_fft_angle,Comcast_final_fft,Comcast_fft_absolute,Comcast_fft_angle,Discovery_Class_A_final_fft,Discovery_Class_A_fft_absolute,Discovery_Class_A_fft_angle,Dish_final_fft,Dish_fft_absolute,Dish_fft_angle,Electronic_Arts_final_fft,Electronic_Arts_fft_absolute,Electronic_Arts_fft_angle,Interpublic_Group_final_fft,Interpublic_Group_fft_absolute,Interpublic_Group_fft_angle,Netflix_final_fft,Netflix_fft_absolute,Netflix_fft_angle,Omnicom_Group_final_fft,Omnicom_Group_fft_absolute,Omnicom_Group_fft_angle,Take_Two_Interactive_final_fft,Take_Two_Interactive_fft_absolute,Take_Two_Interactive_fft_angle,TwentyFirst_Century_Fox_A_final_fft,TwentyFirst_Century_Fox_A_fft_absolute,TwentyFirst_Century_Fox_A_fft_angle,TwentyFirst_Century_Fox_B_final_fft,TwentyFirst_Century_Fox_B_fft_absolute,TwentyFirst_Century_Fox_B_fft_angle,Verizon_Communications_final_fft,Verizon_Communications_fft_absolute,Verizon_Communications_fft_angle,Viacom_final_fft,Viacom_fft_absolute,Viacom_fft_angle,The_Walt_Disney_final_fft,The_Walt_Disney_fft_absolute,The_Walt_Disney_fft_angle
1298,(-20.493961816097496-17.755110721523245j),27.11542785303621,-2.4276781687037285,(-11.975953676266789-4.404066761496619j),12.760065458131763,-2.7891998827405673,(-13.642856977479735-0.767303290252867j),13.664417325564978,-3.08540971589,(-12.466075155924582+9.341891254727546j),15.577996084487731,2.498485182713595,(-23.39665976369757-6.297610343331478j),24.229395042688548,-2.8786573174200374,(-43.45951645703121-25.78818017358224j),50.53473861952891,-2.606052087476791,(-10.087714211215799+10.815634132565194j),14.789858677373305,2.3213854306148236,(30.34202837268692-9.186887252616517j),31.702327724651795,-0.29400312108101,(-1.7851991282595607-1.4896767253014613j),2.325096271865658,-2.4461900057610646,(-162.64493501620026-251.946606916863j),299.8840903138149,-2.144039137830948,(51.65536260803067+24.446508109167457j),57.148125471433644,0.442029138020797,(-8.830100057554592+9.68284201655519j),13.104506726465983,2.3101650890268615,(-10.160902782020488-5.434776616884866j),11.523052643336756,-2.6504386108862095,(-8.276922153846861-3.6156510905474013j),9.032185402737124,-2.7297403294314995,(-12.593758301909174-10.092191284940053j),16.138620545100075,-2.4660202305373113,(-20.594610644336985-11.735065360009173j),23.703369941751433,-2.623665701300971,(-20.003339326675835-27.06831659733334j),33.65750061474571,-2.2072166813981675
1299,(-29.676055186023746+20.58648661464423j),36.11747059995831,2.535102690985373,(-24.020402268800694+19.174089354164334j),30.734759275395074,2.4679246990371935,(-34.73494337290542-14.37020080143118j),37.590144482196386,-2.749323284390197,(-23.86453924487992+7.462148093635887j),25.003997431246223,2.83853678579438,(-37.04374465092371+18.67849476782476j),41.48644579322861,2.674568336010836,(-76.69853834655066-24.15093228847929j),80.41102732150618,-2.8365398554701335,(-30.254344654553037+28.67551922216174j),41.68465872640736,2.382979684254716,(-10.360728971370335+21.22405336123031j),23.61789884597155,2.0249269631532387,(-4.314250237773912+8.05833508823698j),9.14054262658643,2.062343679418689,(-89.98626597664531-145.77919013875137j),171.31579128010873,-2.12382335805893,(25.405374071124356+9.533923750414846j),27.135377899938707,0.3590090530055891,(-8.98348153107414+2.606453231092904j),9.353958459658928,2.859207544781598,(-18.16136431004236+4.326336777477966j),18.669556596615756,2.9077347123163295,(-19.713671717746976+5.840768420690025j),20.560725384558467,2.8535521054227795,(-27.719029015753677+0.21089573091802452j),27.719831287104068,3.1339844627841287,(-65.60274092400599-15.274206450715631j),67.35741235707717,-2.9128392707080826,(-53.64051332442304-9.322778285078794j),54.44464036670958,-2.969510533204627
1300,(7.590522587168426+25.689722147092343j),26.78764373999925,1.2835013619321334,(11.719821982388629+28.042765025414173j),30.39327059678626,1.1749319969994427,(-10.022718723206516-5.358617114906989j),11.365283453952593,-2.650613086470345,(8.526624640748855+20.06645244171664j),21.80288607868007,1.168993962540771,(-10.027020824247838+19.128458578215785j),21.597200609996122,2.0536111735641813,(-42.63027685055959-11.506194633029452j),44.15578126687957,-2.877967841035715,(-5.643924426532408+26.811990328071424j),27.399574965407854,1.7782673706743153,(13.129316439129292+50.07109564491556j),51.76382490930392,1.314356061130426,(-5.022824618439862+4.184904504566648j),6.537751361129281,2.4469463462448426,(-147.27344893181944-70.78345045039862j),163.40062918464318,-2.693564015222213,(31.932838692684598+5.632872024984046j),32.42584515818921,0.17460129027069182,(-2.380532708118989+24.825417531760827j),24.93929212308726,1.666394973076554,(-4.422744181922147+16.18795824825947j),16.78125914066397,1.837499474290019,(-4.759494829411188+16.85189657248608j),17.51111672969374,1.8460576953740448,(-6.759173125374232+2.2367826340792045j),7.119664169811633,2.822010727231171,(-42.626125485944975-6.608947195689278j),43.13542345890367,-2.9877728775689367,(-17.900378776932886+11.967010331537665j),21.532136369454808,2.5522984524095245
1301,(12.662344832294307-14.87067286742047j),19.53130533737481,-0.8654333704713202,(23.31663979245704-1.8423290424557566j),23.389310967017966,-0.07884967084816631,(-6.971804464543794-16.554689676612114j),17.96284520282799,-1.969391055568814,(4.867538037577402-5.230740287066814j),7.145178129200606,-0.821349416234382,(-2.0266989503887833+3.415343999229132j),3.9714082223535567,2.1063560762393325,(-21.975710394788834-31.525109616837334j),38.428692193584205,-2.1795638617007542,(27.82884782839199-19.111792352287814j),33.759522780583914,-0.6017859688357847,(34.99193664496724+14.692181620082103j),37.9512296365069,0.3975203266737279,(-2.794619172264105-11.069107630263868j),11.416437274752221,-1.818098474583617,(-100.0972267420999-82.13122392532398j),129.47970012681938,-2.4544674518149563,(9.994604286747164-24.549044518631103j),26.505616416646426,-1.1841602342997037,(15.208280560162788+2.013776772077839j),15.341026513385133,0.13164734151994556,(1.6631971477133796-6.4934721142921905j),6.703089202095718,-1.320053137185319,(3.5190314500416155-3.7368056508295395j),5.1329619926952095,-0.815402812251716,(-6.217187761254395-10.420419315045216j),12.13418981061607,-2.1087379512863227,(-8.140360011278512-31.205776933153487j),32.25005387770626,-1.8259703929343933,(-9.515391318034787-25.504740318669068j),27.2219479585513,-1.9278854975605013
1302,(-18.67970160794532+0.47149397461828013j),18.685651145463897,3.1163570319478673,(6.365799366131029-21.50046295448483j),22.423053066587716,-1.2829421989054604,(-8.020257195327858-11.489222778189514j),14.01166533735648,-2.180224377711574,(-0.10383240676418382-17.554070120697187j),17.55437720259674,-1.576711262484332,(-16.969478051071448+13.029917743837984j),21.394904574149884,2.4867686365770703,(-43.253261535356444-39.11444345561811j),58.31624405162503,-2.4064003326886714,(14.047137409662-21.30920025207368j),25.522619081687182,-0.9879770994865174,(15.507162263090223-3.9152283512468986j),15.993782995158368,-0.24731020426987071,(-5.711469766520253-6.429142802108043j),8.599695579715165,-2.2971497891636,(-307.6978193659636-71.64403444417371j),315.92849778708967,-2.9128296366974578,(-9.581267245425721-34.34620243507308j),35.65757007620244,-1.8428417452525567,(7.464765288107678-1.9264936559529449j),7.709351374335213,-0.2525671638499005,(-5.827751939658384-7.831859902219062j),9.76220887904878,-2.2105160703220124,(-6.524956553409737-7.312978684499557j),9.800750750010407,-2.2993094170825437,(-9.27680967813103-10.799299721461079j),14.236715642247509,-2.2805034593048217,(-16.767452955155733-24.279658047270786j),29.506766571343626,-2.175183467526081,(-20.461137781023723-36.9014581983836j),42.194499362607544,-2.0770729264449095
1303,(-16.153944712770212+18.749627858549943j),24.748706524126643,2.2819638702893785,(-22.078338868766803+3.7615497333174712j),22.396479714462263,2.972840131934042,(-18.650854585750672-17.033998071679576j),25.258888872727564,-2.4014728456001286,(-12.294623743412819+11.148282496221064j),16.596444667688292,2.405054851479131,(-14.924253470243906+17.408545498534288j),22.930128608854893,2.2795101146897405,(-52.601013894843135-40.00218182233625j),66.08359261808282,-2.4914160542573094,(-21.040292917932415-26.96638814332309j),34.20350881954589,-2.2333727011668785,(-4.972784632609837+19.621266238990028j),20.241607540500592,1.8190086144658235,(-4.879581319546366-4.2907934487098585j),6.49778595165748,-2.4203119139824754,(-232.07294650659713-193.30875673524582j),302.03663342512004,-2.4470715016569122,(-40.33298493351905-2.7681923965616555j),40.427868640232035,-3.0730666549995,(-2.1772159460299703-2.8962874295259686j),3.6233617194640284,-2.2154014655555883,(-19.403551096170048-9.124549705637818j),21.441902958280945,-2.7020257612427296,(-16.890445296917306-9.827957559325185j),19.54164507189845,-2.614614510968727,(-12.377953159728369-4.3730784895434525j),13.127739329379493,-2.8019847589749647,(-42.94164960406091-39.04054229773057j),58.03575806017213,-2.403743436678885,(-28.579485431132802-18.10524427197917j),33.831743343439555,-2.5769008136912412
1304,(26.7687803831077+7.047878378908301j),27.681043926176894,0.2574446816728491,(4.878325377611772+8.113472753813905j),9.467127263152832,1.0294491736020066,(-14.582960781922292-9.79450796990713j),17.566875975530138,-2.550154484675549,(26.477941063981+4.75666540173768j),26.901807164793585,0.17775036337330574,(2.8683066748462833-14.810059981088177j),15.085259687005633,-1.3794918914892467,(-34.26864666518928-32.344431591345604j),47.12220707087926,-2.3850729054596793,(-5.388696169061776-33.467334911492244j),33.898385691363664,-1.7304397346343134,(34.97723635803196+33.36243685775707j),48.33693470146261,0.7617735395985398,(4.253364741170028-2.7996374522116074j),5.09206063251944,-0.5821300767991378,(-244.2759110953784-100.75538865455513j),264.2392269978242,-2.7503865481041925,(-26.900218049244714-2.0523682022932945j),26.97839777182284,-3.065444580785797,(-1.5150736660492015+4.298748520488001j),4.557925740504505,1.9096479145337675,(-10.135002807938662-8.360077729501059j),13.138081350038297,-2.451868911224582,(-8.906796068613875-8.274204517615164j),12.15703403825122,-2.3929971153380776,(-1.530178216340031-2.4002522316211783j),2.8465164937452947,-2.138339111537811,(-3.862506914397944-21.60666685524248j),21.949191608284938,-1.7476923676704639,(-11.927883289457366-34.55475500138928j),36.5555124840694,-1.9031777812122792
1305,(5.779743168782062-28.671090604373344j),29.247852357758994,-1.3718744668589653,(-9.318275606710102+4.8293554326373105j),10.495376800160727,2.663438408102213,(-25.82566965317652+0.8187451667310952j),25.838644637113767,3.109900502116434,(-2.946410921644059+15.480144295479986j),15.758052060075984,1.7588814352463211,(-15.088649197995892+2.8418518821577177j),15.353939453453156,2.9554297909654705,(-46.97130842738946-43.06956695834544j),63.728262281034695,-2.399500400272373,(-9.125451838369955+4.703024760068934j),10.26607583978567,2.665721267439126,(19.660306179432695+3.0743999588831845j),19.899235517381573,0.1551197327162115,(-8.926394123787993+0.7715891823473462j),8.959679788893812,3.0553679089159056,(-210.80245791949005-243.64168793794744j),322.17844180849613,-2.2840574670530978,(-39.735684996119005+49.51449710442926j),63.48708597514404,2.247063499875757,(3.8012366943886704+10.499201044120602j),11.166137334442471,1.2234270508566631,(-16.131325432112547-3.4382151394466405j),16.49366495178804,-2.9315959146061754,(-16.422196126188012+0.0311616989016974j),16.42222569137518,3.1396951204424823,(-12.571778336811832-2.8720804382540366j),12.89567588743346,-2.91699252748529,(-16.094863719982186-10.301243166052847j),19.109166620524018,-2.5722560847904425,(-23.50328764230727+0.1848823703035095j),23.504014795091557,3.133726581408876
1306,(-22.719343479684476-12.617224187247647j),25.987745464721417,-2.6346500008934344,(-14.79100059601548+3.566791931870198j),15.214982856269822,2.9049642863425693,(-20.871244630404068-28.95179043908299j),35.69054527533515,-2.1954095582695112,(-16.835918168181124+15.894016989870533j),23.153140535140892,2.3849645224045974,(-10.702871622237733+5.367905415237764j),11.973548743335899,2.6767147605870742,(-64.84357504894282-50.38274372715562j),82.11644226708874,-2.4810411496240823,(-11.28103759109808+20.69171023774731j),23.56711016850952,2.069943763299115,(-3.637789176077817+0.47605705211845617j),3.668806400787678,3.0114677216108543,(-4.135510024266504-7.609365160009119j),8.660535855197955,-2.0686171864153216,(-161.5664459269047-106.53397877243498j),193.52830563650642,-2.558650369465685,(4.725682995952699+47.93564300757545j),48.16801791986,1.472529941780242,(6.5639538648212366-8.741804671569179j),10.931817747079869,-0.9267390168857818,(-19.928301091707667-10.231333831828996j),22.40128068615912,-2.667276880909855,(-16.991569268468346-8.966099119632268j),19.212088892887948,-2.656047598347312,(-15.522985277975668-3.381412722357241j),15.887008023513072,-2.9271105975694875,(-29.931305009460395-55.2769193775745j),62.860327993450845,-2.067074169087687,(-27.004232376033123-33.95162301508161j),43.381347046593824,-2.2427100600841903
1307,(-3.011924011763024+18.443282837692642j),18.687599313014033,1.7326747293730422,(11.722555539669107+9.922410421598393j),15.358142366681957,0.7024222010186368,(-10.04725785870432-32.703468348966965j),34.21204806104393,-1.868866488574776,(11.153092445256735+11.935246632888974j),16.335286446228316,0.8192618027312859,(16.532688400196378-18.13523912557527j),24.540103583314067,-0.8315910236888723,(-35.484634539662764-43.56669941317391j),56.18911448110991,-2.25431030793782,(-2.362709426254902-12.07493592279626j),12.303921056823688,-1.7640255149951707,(12.987057470853934+23.89298966435092j),27.194459304278194,1.0729178734908988,(-2.343252285789232-2.175780554487116j),3.1976322953305187,-2.3932367363234217,(-256.9774032960231-255.74738545415687j),362.55221826849163,-2.358593468180595,(10.806931661948711+28.708040390363696j),30.674767399293884,1.2107614414846706,(7.650096981460323+1.8279941243879294j),7.865465424534339,0.23455235720822223,(-2.116814997962228-17.19043108017363j),17.320272124242084,-1.6933186779241605,(-0.9731897129703997-14.875114169084931j),14.9069151658129,-1.636127237317749,(4.89286984549949-13.03343223360441j),13.921585079040268,-1.2116669892536536,(-5.281791784081754-30.2829556318871j),30.740115911512696,-1.7434740021974173,(-4.838365095827829-29.572030314290018j),29.965225741012077,-1.7329722905582452
1308,(24.644808082845586-1.7883335408477166j),24.709607489671136,-0.07243734841653739,(-5.179654486226923+0.2539475637177112j),5.185876007176497,3.092603983947056,(-5.984843626051486-7.91050339471511j),9.91939600913727,-2.2184885159402215,(8.846229703052614+6.7518679940612305j),11.128499511093073,0.6519261154606187,(0.05809494263354509-18.191711158902777j),18.19180392130773,-1.567602853424711,(-21.769808760183878-43.23283985923692j),48.404576392624314,-2.0372782819416955,(15.556292722296917-22.263847756022354j),27.16021281516641,-0.960927011382527,(32.66009085599529+17.83243835241857j),37.211253570857785,0.49976768545323474,(5.871717297730015-3.7732414478332563j),6.979571265350665,-0.5711646591203714,(-65.45523461285632-156.35408403188706j),169.50217500573396,-1.9672631213496528,(44.309655397359336+6.17405539969665j),44.73773040187956,0.13844741939389987,(-2.804310860219772+1.7705817218642703j),3.316491977156948,2.5784196601321665,(-4.573792377936286-12.841259684895137j),13.631490271110538,-1.9129655521927698,(-3.080603093415675-12.933883613208614j),13.295693315475827,-1.804620503187915,(-6.296087599634689-15.006508942445754j),16.273783509128357,-1.9680477840450823,(-9.13617787920731-6.189189406690058j),11.035207825519254,-2.5461703477806954,(-16.91297425394606-31.771672001957512j),35.99288596257062,-2.0599712071609466
1309,(-4.1293177027460635-28.96463905478968j),29.25750468280676,-1.7124061877624348,(-17.33921024547734-12.953512583550278j),21.643514044375088,-2.4999727598514307,(-40.440942171831054-11.916203444400342j),42.160001284081126,-2.8550449475673623,(-25.638383546795154-2.4405923751170677j),25.754285119840855,-3.0466857250631882,(-9.883189663740543-6.583995814787684j),11.87545530994958,-2.5539261710721815,(-59.79885607363259-67.87542861537277j),90.45980874087448,-2.2930194746017967,(-48.14268419162116-13.21337126849251j),49.92305300613328,-2.873726031326398,(3.712231969952094-7.152192312168102j),8.058195894179473,-1.0920376173270065,(-13.60484632590915-6.435396017682256j),15.050121775454322,-2.6997591601479063,(-369.8138096941934-117.12089986022647j),387.91694861735846,-2.834883910031946,(25.85732417860217+10.69354612238389j),27.981299868820887,0.39214080967801523,(-12.51316305246981+2.7659649878712247j),12.815217980659753,2.9240463544545796,(-18.445307587046283-17.58306352425933j),25.483200247984673,-2.38012228580677,(-15.924300765840687-17.532560631355874j),23.68489048260777,-2.3081618062548475,(-23.175232100794375-22.981941525522224j),32.63833664891967,-2.360382126267482,(-63.2008986007251-23.212006566076475j),67.32867764008672,-2.7896131686078776,(-40.15623102594647-35.67542570186778j),53.71460592072397,-2.415214713617678
1310,(-5.694275546062695-10.071111869730114j),11.569445461520893,-2.085391208154693,(-3.417951995714999+6.184419795149827j),7.066076991347686,2.0756882088789963,(-11.845901398019702-14.217282375674936j),18.505580187642924,-2.265458471762647,(7.255700863122746-3.3995837141976377j),8.012637795692376,-0.4381641085894298,(20.476849505174428-17.345164726448708j),26.835724418118524,-0.702786032290579,(-7.7262915293277175-51.98597411739628j),52.55698893325946,-1.71833892929871,(-27.24098170665457-1.173284939468914j),27.26623703211489,-3.098548674924989,(21.97079803640111+6.578669992294189j),22.934577938646243,0.2909318526134382,(10.056655165939484-5.06480489826749j),11.260042707917748,-0.46654514226571303,(-98.39049556649012-282.3754156655483j),299.02602727874824,-1.9060794706523037,(82.51349002481629-13.978426764038261j),83.6891417740261,-0.1678145105823614,(18.401305957394612-10.466328219736399j),21.169602909381577,-0.5171485930661051,(7.227039512399294-13.49894906755262j),15.31181654938957,-1.0792485321648047,(9.859864835064172-12.381705267261395j),15.827936059103335,-0.8983000913616077,(2.0090927956530624-7.8596686321912586j),8.112388357900295,-1.3205347727400976,(-15.001391947849367-30.016020885154447j),33.55597219797137,-2.0342675212473815,(9.189642616379128-19.589856121023992j),21.63820681709075,-1.1321711359445408
1311,(6.174622313420272+8.196727737084698j),10.262178438776104,0.9251844357052864,(7.360170497944239+7.601392423162495j),10.580797537507319,0.8015195424512296,(-13.76711357592734-13.844023706655866j),19.524098150822038,-2.3534090224649415,(-2.872278135520844-0.4107104449782849j),2.901493539094195,-2.999564243313994,(3.6020157548877876-17.44500764915361j),17.81299551949328,-1.3671794506074284,(-21.475614033560987-33.691218438888775j),39.953725708817196,-2.138280392730609,(4.7792471324741115+3.5522352761283003j),5.954794590095641,0.6391751595876193,(28.022561683915654+6.5379465278803j),28.77514045370204,0.22920989467717454,(-3.4683493975597983+0.8213937676251618j),3.564286080696508,2.909051383967418,(-290.0340992816824-148.76599307182815j),325.96180672094704,-2.6676579004657235,(33.116113021746145-24.67015639525106j),41.29520018398278,-0.6402672479810384,(-1.9162840175789029-16.681647454314227j),16.79135212620046,-1.685168786224132,(-5.312319455209973-11.22444007452063j),12.418083305434338,-2.0128415602445435,(-6.91048050805216-12.149899037144596j),13.977653145824446,-2.0879348995688747,(5.344456163861594-1.9838369100476663j),5.700773681975601,-0.3554308613753418,(-18.448679506896667-6.674623023828281j),19.618979791477628,-2.794449738570327,(-1.2995391859317635-16.03174584142806j),16.08433016385569,-1.651679846154341
1312,(15.486251155407354-13.116916487523202j),20.2947646694662,-0.7027521513477075,(5.730188437476017-10.815409408121795j),12.239613563927305,-1.083580577953679,(-2.1477150383251162-6.015796363054179j),6.387682347110236,-1.9137047310895814,(-1.2807618959901932-13.327477214733229j),13.388875977596244,-1.6666014765922186,(-7.353574139513995-21.252217159123344j),22.48848120269276,-1.903916138092465,(0.7052057807234693-37.26975223326467j),37.27642347009839,-1.5518769190963277,(11.416711829008225+1.7505244294555746j),11.55013613619931,0.152145070071734,(7.629438549230283-23.283770678773756j),24.501883796928873,-1.2541496413500817,(0.23699838156520503-13.25691527198617j),13.259033553071832,-1.5529208909659202,(-199.89573680047488-238.81634853334128j),311.4346703849831,-2.2677105281349017,(31.878817979329707-33.9815763960979j),46.59406153280773,-0.8173148316768637,(2.3453061429536834-17.690486382479236j),17.845273025450172,-1.4389905161918217,(3.777112486498103-5.780359311050013j),6.905007784246334,-0.992007295490978,(2.245973090949946-6.066061804169458j),6.4685006715061,-1.2161945420136981,(3.3559533863639848-19.185895253876115j),19.47719178485836,-1.397630479698576,(2.5884568092948825-3.326458210539858j),4.214906034546094,-0.9095262661963159,(-5.200564821308457-18.41757081689772j),19.137732082356926,-1.846001141264862
1313,(-13.650865561524073-13.510953000238537j),19.206560898647595,-2.361345519514151,(-4.240703871144568+6.5512039823533j),7.803963284200039,2.145282920851139,(-37.49345983561157-19.269895139454167j),42.15552619918505,-2.6668446539251494,(-11.952963456545438+14.97044810934947j),19.156921777473432,2.2445836475058965,(-12.438088208943773-9.716898341826731j),15.783667244302295,-2.4784075381611874,(-35.33496362366506-45.461555481439646j),57.578751993055114,-2.231510148863095,(-3.424487302598866-23.804004047677175j),24.049069046170835,-1.7136778244448385,(-15.783275268059377+6.119870779172353j),16.928218941787776,2.771696209958757,(-11.068834562519356-1.1428770164288893j),11.127680191625947,-3.038705451301881,(-224.25142828914306-148.2429225823368j),268.82088309034583,-2.5574838939309026,(-13.091912764363157-13.38742854354702j),18.72488779240806,-2.34503471443576,(-6.3023079257241985-17.254104296882893j),18.369082728279025,-1.92100436986718,(-7.772841789893942-4.651250631462872j),9.058211850437448,-2.602352149678006,(-9.915263294515691-5.9444232273739726j),11.560649363496557,-2.60152434588772,(-2.644333376940091+6.836011571536437j),7.32963527159295,1.9398927402186943,(-12.155667567325203-27.213163809899832j),29.804639547422205,-1.990888715549612,(-34.295178539237384-2.29504686702845j),34.37188547577839,-3.0747718892274083
1314,(-8.751924043693947+7.731907129251207j),11.678123236289032,2.4179955342558683,(11.592012054816792+18.757897114773513j),22.05070174954635,1.017260773298224,(-11.65645452781142-41.53613798931362j),43.14074282191068,-1.844392885237653,(28.94518191787205+23.70167974230254j),37.41113709666389,0.6861279217865162,(11.09389738150935-15.250234586842394j),18.858531598859546,-0.941879205886541,(-10.495557886285752-36.02616682703859j),37.52387815237106,-1.854281535604557,(-0.5075655564617847-16.118326888001558j),16.126316518739806,-1.6022758897400888,(13.847904925104217+35.95073716078613j),38.52557557284063,1.2031210419008154,(8.460176226629414+0.23057308949043792j),8.463317655341944,0.027247189729710932,(-116.02190174513797-375.43202691737713j),392.9507456664876,-1.8705220076605689,(-9.69813022833361+1.1944504929354391j),9.771409412453858,3.0190468371064,(-17.513714242648554-2.6420360405247334j),17.7118757056553,-2.9918663640371372,(0.5230461142128036-10.361186614355418j),10.374380236673948,-1.520357848238429,(0.7041355108678147-7.8156065785162285j),7.84726149735124,-1.480945384389651,(5.002021115298135+5.356765464828536j),7.329062114832161,0.81963052896764,(1.1030583234647224-37.93765450853893j),37.953687136749025,-1.5417289619839551,(-2.397632719395091-21.255726453651146j),21.39052476517486,-1.6831209155691331
1315,(20.202726071167362+7.169781578669022j),21.437255155276926,0.3410260953195269,(27.259263436656372-1.5394308938275394j),27.302697496509417,-0.056413756925574175,(7.944159755691029-9.010480318712549j),12.012428139133535,-0.848207987232211,(27.87263304974463-2.807665386408379j),28.013686977043065,-0.10039332795347876,(4.982763315908208-14.920892336697847j),15.730891849659672,-1.248495016226894,(-5.791346630307249+10.902382294369943j),12.345105730003382,2.059091365038719,(-13.343267542762955+0.35297039328006363j),13.347935301621883,3.1151457510901195,(48.40812706575548+22.26903881664925j),53.28467749580323,0.4311609116413921,(0.5216321072473198+4.4179360669437875j),4.448624410636845,1.4532690076992183,(-50.751460511267894-58.72936191518253j),77.61989883394126,-2.283452753836426,(14.417947350180487+48.51022772349333j),50.60750339206388,1.2818969110879619,(-8.486260446320863+21.22388903558029j),22.8576044711036,1.9511688540713719,(0.20919484378149011+1.1860527951745414j),1.2043602931042292,1.3962129203999818,(-0.4511654276502268+0.71051893579456j),0.8416575320339302,2.1365402176680623,(11.104976278462956-16.802930874327373j),20.140977734773678,-0.9868000077957846,(5.11563905760066+13.11142340421143j),14.074060773357226,1.198795684272537,(6.46004811318768+7.174107519609112j),9.654016797562127,0.8377231940145122
1316,(3.116517450381882-14.83713150676274j),15.160908692011384,-1.363757666493249,(-3.3952259201480306-11.143270568994517j),11.649035926747947,-1.866548888622968,(-30.320913743704892-24.20872499598055j),38.79974453761527,-2.4678178618796247,(-0.8922863493769263-15.163419355435103j),15.18964981420139,-1.6295732133186454,(-24.494922344847218-18.32914413748736j),30.59344285125299,-2.4991910648426754,(-40.90496845231911-46.917941150177825j),62.24555924607611,-2.2878341577023478,(-34.76076867950903-8.513542747263733j),35.78814677096067,-2.9014026085650415,(0.6300840443323499-12.158252854794913j),12.174568509152628,-1.5190190779949504,(-9.580960085637496-6.329809369288297j),11.483086815578325,-2.5577562494166566,(-279.2991423071599-213.7080932074386j),351.6804799756086,-2.488460525345689,(-8.748214910909761+16.780849342133976j),18.924274590347242,2.051355155920022,(-2.8101024467575866+7.376017105687571j),7.893180861013424,1.9347979160718187,(-22.749591799536297-20.39653002995741j),30.554252802326612,-2.410677556787197,(-20.525937546763558-18.93524962583298j),27.925934014214207,-2.3964828671581193,(-11.561541512138184-15.253502898173217j),19.13997368863064,-2.2193722538353273,(-36.57602558318406-36.053709577508684j),51.35830625868689,-2.3633858561046925,(-38.46386955352998-19.364052749433768j),43.063160588997924,-2.6752009344525134
1317,(-4.815776573885472-3.3317609272483186j),5.855965751771664,-2.5363622443663782,(-11.283998956124947+22.52613407433491j),25.194351525227656,2.0351870420105906,(-23.22140073385758-12.82363715817334j),26.52695086147078,-2.637036222852435,(-1.3495104446149924+21.1971280372488j),21.240042736954276,1.6343752976434065,(-15.609225610070297+0.1732032054084988j),15.610186529841283,3.130496901522098,(-49.848247256273595-1.137567474327975j),49.861225559358616,-3.1187760025665647,(-26.79717150439174+12.211675447685355j),29.44848753120245,2.7140024115911956,(19.207230421784175+17.466964699641075j),25.9617517955553,0.7379816817397733,(-1.174359534470753+4.022458956109151j),4.1903814110156,1.8548521413914252,(-85.41190100554672-190.72073779635056j),208.97270792848911,-1.9918504729104392,(7.198075790207838+53.20700550157241j),53.69169143848919,1.4363283371708098,(2.535846311664301-17.295980946477904j),17.48088880512968,-1.4252187479734242,(-15.490627359170688+0.09097831557710612j),15.49089452015579,3.135719600973227,(-14.326478033602797+1.9330526098417118j),14.456301921297829,3.007473980745292,(-6.097817420590047+14.167787338527386j),15.424317662852655,1.977232021553761,(-34.98544839523058-20.450279580873392j),40.52401182448782,-2.612620804798773,(-20.46105622215208-3.8617541658304346j),20.822294949485684,-2.9550501814922834
1318,(11.294679820797928+4.848900414215662j),12.291526653809962,0.4055141959176093,(41.730200833506345+9.46835027949007j),42.7908789185253,0.22311685825245176,(7.009249396138525-17.478028110665093j),18.831119025019927,-1.1894005704721973,(25.317582696983777+20.607856378495676j),32.644505481555655,0.6832038379618042,(-1.751787953311485-7.581225269828185j),7.780985646127916,-1.7978799953349824,(-24.59087642239223-29.45175863568555j),38.3681806964579,-2.266490554910668,(7.179874999298544+4.5050128344167435j),8.476186975510384,0.5603592000495379,(34.77929786919732-5.896516038337076j),35.27560717641469,-0.16794399064704166,(0.5365403909099671+0.10214885136709384j),0.5461776074807873,0.1881328028441929,(-156.0174821949938-43.16809714402004j),161.87939758196765,-2.8716582054494424,(63.77333181611527+37.25261463422294j),73.85658500102926,0.5286768107445998,(0.7398487486858052-13.714308955129246j),13.73425084552012,-1.5169013566531226,(4.962755642376964-8.320952625102375j),9.688508458743405,-1.0330157240525661,(5.069664372258359-7.782337689166274j),9.287964080225741,-0.9934150353137753,(32.324631613769135-1.4655441871525872j),32.35783720724208,-0.04530728358510716,(-16.337379347697915-18.71066497675156j),24.839463517210344,-2.2885824971686555,(-4.40186938516182-16.885078717334498j),17.44942226478021,-1.825816032636927
