,Altria_Group_final_fft,Altria_Group_fft_absolute,Altria_Group_fft_angle,Archer_Daniels_Midland_Co_final_fft,Archer_Daniels_Midland_Co_fft_absolute,Archer_Daniels_Midland_Co_fft_angle,Brown_Forman_final_fft,Brown_Forman_fft_absolute,Brown_Forman_fft_angle,Campbell_Soup_final_fft,Campbell_Soup_fft_absolute,Campbell_Soup_fft_angle,Church_Dwight_final_fft,Church_Dwight_fft_absolute,Church_Dwight_fft_angle,The_Clorox_Company_final_fft,The_Clorox_Company_fft_absolute,The_Clorox_Company_fft_angle,Coca_Cola_Company_final_fft,Coca_Cola_Company_fft_absolute,Coca_Cola_Company_fft_angle,Colgate_Palmolive_final_fft,Colgate_Palmolive_fft_absolute,Colgate_Palmolive_fft_angle,Conagra_Brands_final_fft,Conagra_Brands_fft_absolute,Conagra_Brands_fft_angle,Constellation_Brands_final_fft,Constellation_Brands_fft_absolute,Constellation_Brands_fft_angle,Costco_Wholesale_final_fft,Costco_Wholesale_fft_absolute,Costco_Wholesale_fft_angle,Coty_final_fft,Coty_fft_absolute,Coty_fft_angle,General_Mills_final_fft,General_Mills_fft_absolute,General_Mills_fft_angle,The_Hershey_Company_final_fft,The_Hershey_Company_fft_absolute,The_Hershey_Company_fft_angle,Hormel_Foods_final_fft,Hormel_Foods_fft_absolute,Hormel_Foods_fft_angle,JM_Smucker_final_fft,JM_Smucker_fft_absolute,JM_Smucker_fft_angle,Kellogg_final_fft,Kellogg_fft_absolute,Kellogg_fft_angle,Kimberly_Clark_final_fft,Kimberly_Clark_fft_absolute,Kimberly_Clark_fft_angle,Kroger_final_fft,Kroger_fft_absolute,Kroger_fft_angle,McCormick_final_fft,McCormick_fft_absolute,McCormick_fft_angle,Molson_Coors_Brewing_Company_final_fft,Molson_Coors_Brewing_Company_fft_absolute,Molson_Coors_Brewing_Company_fft_angle,Mondelez_International_final_fft,Mondelez_International_fft_absolute,Mondelez_International_fft_angle,Monster_Beverage_final_fft,Monster_Beverage_fft_absolute,Monster_Beverage_fft_angle,PepsiCo_final_fft,PepsiCo_fft_absolute,PepsiCo_fft_angle,Philip_Morris_International_final_fft,Philip_Morris_International_fft_absolute,Philip_Morris_International_fft_angle,Procter_Gamble_final_fft,Procter_Gamble_fft_absolute,Procter_Gamble_fft_angle,Sysco_final_fft,Sysco_fft_absolute,Sysco_fft_angle,Tyson_Foods_final_fft,Tyson_Foods_fft_absolute,Tyson_Foods_fft_angle,Walmart_final_fft,Walmart_fft_absolute,Walmart_fft_angle,Walgreens_Boots_Alliance_final_fft,Walgreens_Boots_Alliance_fft_absolute,Walgreens_Boots_Alliance_fft_angle
960,(-19.547767007700244-27.445170337715243j),33.694993246082404,-2.1896951982993684,(-10.128415169253607+5.25733995338317j),11.411591353803619,2.662806977114027,(-93.61575662080404+22.145035360962908j),96.19933720574124,2.9093100122955566,(-39.64138477627658+32.7505729352021j),51.420223789524734,2.451096088241641,(-82.78912897377201+33.98899052818959j),89.49464427194074,2.7520255561457363,(-52.51512056171904-76.70566447203441j),92.96018959591363,-2.171133279749618,(-16.922044393739835+0.314788627104833j),16.924972033756994,3.122992517755776,(-29.535179532363635-24.502679692418596j),38.375879691783155,-2.44905579401074,(-8.117772161686299-10.434885088681868j),13.220629776339864,-2.2319440067547927,(-86.66141190155221-265.5885871950836j),279.3698229248303,-1.8862030913710193,(-222.39906964833085-174.25477243088278j),282.5350808225093,-2.4769797620669047,(-28.690232232584144+27.04192465129028j),39.42581786603381,2.3857613924560344,(-43.43889693639897+18.359519291494962j),47.1594074990968,2.741712802441601,(-24.053111605892326+60.30420218616399j),64.92417869511526,1.9503220988528098,(-25.010115036699037-41.96694158761267j),48.854171166513645,-2.1082310908004156,(-21.844076938587985-44.59300129751958j),49.65580995230603,-2.0262945460719464,(-40.262592753000625+26.13304656289704j),48.000130185787235,2.5658748885545775,(-56.55928328014514-33.81005435978852j),65.89440265284723,-2.6028065059213357,(-56.62721081869199-20.821902290747044j),60.33400881849311,-2.7892360964201983,(-57.348614086981826-46.15415948410677j),73.61433267633372,-2.4639317817740323,(-138.93014984181957-40.87400104022468j),144.818059979088,-2.8554604426871073,(-24.419503603045506-3.210134174182963j),24.62959840588981,-3.0108843468921656,(173.93952993735192+109.50637737641408j),205.5397936189792,0.5618758439156342,(-38.94875921121547-66.30801595017988j),76.90096763593128,-2.1018932180663983,(-36.44223955540874+20.426532262169452j),41.776548972734055,2.630710061050583,(-46.36528025525594-41.28072815641898j),62.07928583893817,-2.4141419058502938,(-31.27458688328867-52.163540418132996j),60.82051244172944,-2.110883979704131,(31.973483438062626-97.87326739893649j),102.96348923044415,-1.2550434196330682,(0.5498462279690273-65.43053957248588j),65.43284985098121,-1.562393014077089,(-8.467238073208176+6.013370263894714j),10.38531379011146,2.5240586887939647
961,(-44.37263596917364-32.8963053662947j),55.236742568740524,-2.5036410911246825,(-27.24426622114607+28.35191352836647j),39.3202370624676,2.3362740425182644,(109.85682907318962+13.797010543489561j),110.71982836851383,0.12493669427269162,(-21.679870619389156-59.671125569750416j),63.48747921310449,-1.919290214319086,(37.35751036050381-48.61186290740887j),61.30821148642214,-0.9155691049480099,(-9.31677332981116-8.204477346323976j),12.414335012614403,-2.4195920982476062,(-12.610344513047437+1.0097038657989224j),12.650703167585384,3.061693619228031,(16.937807966966098-16.202356368976794j),23.4394046561158,-0.763209652453222,(-20.118995962695358+5.069667336622315j),20.74790412188584,2.894747464273137,(-57.34054680482442-231.63899624406798j),238.63059922993028,-1.813460920416296,(-122.45621892993734-179.6416854205204j),217.40897105534066,-2.1691135673322774,(5.359194730785352-15.748182319696408j),16.635089856591577,-1.2427839066701052,(7.072900579467174-28.65112313780413j),29.511231415592306,-1.3287723602180757,(70.46876195370051+0.7481680916086368j),70.47273349871288,0.01061661878729648,(22.24109141197117+66.11114489346501j),69.7520582228251,1.2462706206984608,(5.5366527839980755-72.52464108731199j),72.73567273968102,-1.494602440265795,(-2.066870233157835-49.38867894699234j),49.43190832539038,-1.6126209907231916,(75.50525762217761-16.76801492366331j),77.34474935683485,-0.21853098033179952,(-44.056442209082334+80.11674449941714j),91.43119188388117,2.0735651014002165,(-100.70699206211549-129.04070641618978j),163.68690284377757,-2.2334887243967247,(36.72624756986794-17.288745228571848j),40.59209248291712,-0.4399719836257503,(-8.17338957233448-29.429703031000457j),30.543603546307754,-1.8416949773861666,(-25.688198462649122+71.62110484537912j),76.08854184126042,1.915172229045446,(-49.6998566113598-58.389414913169404j),76.67724252404994,-2.275974590452111,(8.645903071963783+32.825537746668715j),33.94506692124447,1.3132559879817212,(14.100180065853746-4.386638688355282j),14.766776116392997,-0.3016136146932271,(-18.866854473943604-52.95013422148419j),56.210985686199784,-1.913084649973276,(1.7721074385059055-100.1387893099796j),100.15446814417264,-1.553101660250738,(-70.65567196298797+2.973413377397108j),70.7182095902763,3.0995343182733133,(-2.388056894429564-88.74837795203405j),88.78050126490679,-1.5976980104350802
962,(-20.42056339067906-58.901083029324326j),62.34049238833537,-1.9045215598490572,(-20.367653824298525+7.01218137351095j),21.540938000037887,2.810022420797794,(66.75161360824536+128.6712396671705j),144.95539257575388,1.0922406103129705,(11.95567008359517+13.014550280320881j),17.672480475212666,0.8277784931065504,(45.87490600059144+94.3871853468285j),104.94497490713721,1.1183878843147064,(-25.40721441791402-70.06940737413001j),74.53353872076411,-1.9186522940572095,(-7.126107712944025-17.57937011014458j),18.968807674862568,-1.955921395082421,(-34.749564591273895-24.48168961734416j),42.507474234575426,-2.527840985481191,(2.0075008646751726-23.955766333450285j),24.03973378273024,-1.4871913476187408,(-73.77306034583255-191.0281670763826j),204.77847799354353,-1.9393406477922297,(104.10101087371496-120.29997989287514j),159.08835792463094,-0.8574607631984633,(-17.87095620688708-15.225887416496846j),23.477621757075667,-2.435944054883942,(22.45137418551497+39.54818732270796j),45.47662392185689,1.0544680156944455,(3.540500734986807+73.85740527418815j),73.94221702985459,1.5228960182757716,(5.423794113522533-16.135847852780735j),17.023017608930864,-1.2465280158783605,(40.044993434083096+30.017756296967356j),50.04665016002451,0.6432455267918051,(6.983431651759261+50.1525462776698j),50.63641195590979,1.4324421152561613,(-19.893045248874884-60.85404902329229j),64.02303126065685,-1.886743621350811,(84.49047458852544+47.68059701030208j),97.0158730695812,0.5137793069399902,(10.308781851632418-40.285480288248806j),41.583541279205996,-1.3202788271960737,(-69.98197410312933-45.83617427755558j),83.65662897686896,-2.561730707853554,(-37.038839924292816-7.688435488912566j),37.82839810518756,-2.9369216188966614,(-146.16374631168807-87.22448390641625j),170.2114900017275,-2.6035598873861368,(-37.56667988257033-56.480742634378046j),67.83310199254022,-2.157729953982427,(-6.731956046885621-42.30775122731962j),42.839993535596676,-1.7285922076970897,(-13.843789356802702+1.5378672778646258j),13.928946102266694,3.0309590890351137,(-13.892096848170965-19.046052996326576j),23.574191175474976,-2.200979328585889,(60.08915667134756-33.1386028449252j),68.62123394392903,-0.5039868767980197,(-9.818460574164405+9.09799106836128j),13.38564938754943,2.394263016358497,(9.19683232360465-37.66904397230471j),38.77548966261968,-1.3313327018124774
963,(4.666403512550003-54.89628793915911j),55.09426241670728,-1.485996190866273,(67.30814173625501+0.09165402790634047j),67.30820413923273,0.0013617070519606543,(-25.74635246744706+25.827389891179884j),36.46818797210849,2.354623199195529,(14.582225202311252-19.37213506430733j),24.247080418076873,-0.9255424649157812,(-47.71494963079935+14.099972646030729j),49.75465452486364,2.854265443589877,(-18.807829830264197-23.337409224112854j),29.972806545565323,-2.249129990781265,(10.858205238532232-13.574058771634835j),17.3826261691922,-0.8961021837456812,(28.49878600872842-44.55915852709124j),52.89328324668212,-1.001786892694743,(25.340850387863284-18.916010080549672j),31.62236764930051,-0.6412336558778554,(-70.17430327148246-216.7978220749096j),227.87217578296423,-1.8838388124775882,(19.372850470744176-110.98503806891554j),112.663152851855,-1.39798371882537,(28.19135147402434+10.944811253786455j),30.24138209991377,0.3703213835790176,(45.90417590822972-3.654298917967158j),46.049400282691565,-0.07943958501009399,(68.23094149236621-6.862563553164297j),68.57518614962646,-0.10024136004232607,(40.5139805845097+52.360956435555075j),66.20462507746815,0.9122713730259704,(73.34952478311382-9.609434515558664j),73.97630713693026,-0.13026692774961737,(18.11388617768054-27.680663762004244j),33.08068951462622,-0.9913427814361355,(51.80383859768759-1.9323521389131209j),51.83986572363038,-0.03728404536445699,(-25.815057957268753-12.15429465951275j),28.533210404849378,-2.701558786685953,(-3.812456245863835-117.92717336279576j),117.98878353456108,-1.6031139747386745,(49.03642313905108+50.36060282140609j),70.29054780557254,0.7987195011322262,(27.71940721727838-2.1382969203933153j),27.80175983992863,-0.07698831825743736,(286.0621878117613-86.33680646488276j),298.8069936367053,-0.2931177262655488,(2.016591128930914-16.259549871928815j),16.38412651986743,-1.447401419542812,(27.76349792018493+34.490683708152574j),44.276620008983684,0.8930404645104847,(21.028784299618852+7.139112252048189j),22.207581877981244,0.3272834261377789,(24.46479046626965-23.543400749889518j),33.953169092565965,-0.7662081754402679,(-47.25010811660251-90.46722815594373j),102.06317694080566,-2.052116332814561,(4.950438175051158+4.699299426061399j),6.825705327714113,0.759378588395975,(50.272214577130924-15.572105234847921j),52.6287565873855,-0.30038277747747344
964,(23.211363056557968-48.00309384034216j),53.320393783129916,-1.120404108100884,(20.315470938063136+2.099984024928903j),20.423718866559156,0.1030028845313701,(171.8754538038572+9.378802040393005j),172.13115217180976,0.054513367909887187,(31.836601249683028+0.5338367018813388j),31.841076626828976,0.016766446701219608,(92.01343735083796-3.356057538725004j),92.07462069061059,-0.03645739808590722,(55.40769539656905-17.360993742318854j),58.06390283885345,-0.30364249856864106,(3.8170097037449775-14.290725658049318j),14.791700473985824,-1.309792230778184,(26.260268602101938+2.6124663385479927j),26.38989745005818,0.09915734986158581,(8.752225492696184+26.075895629918477j),27.505522790476142,1.2469673547164624,(-123.92208024660006-343.2027982999714j),364.8901790040061,-1.9173035801788036,(-28.95737905537989-58.706412256755236j),65.4597024268905,-2.0290354140645444,(18.879776749141588+8.17623169936369j),20.57417640876803,0.4086846235748147,(20.439917569468854+22.303581680948824j),30.252933511404105,0.8289716777831831,(45.89142578869425+58.19666209782956j),74.11392878702479,0.903071445547033,(-15.757257610288699-64.11938555098456j),66.02716691508738,-1.811769810274375,(82.10667861006189+14.4202812173492j),83.36336835063365,0.17385552483886912,(-0.9491075319215199+30.724767282167143j),30.73942305331183,1.6016771405233707,(63.75727341592783+64.09834886219136j),90.40789921402093,0.7880658179840174,(45.04367236547411+72.61901420412462j),85.45439511310714,1.0156028437957376,(26.371189468637603-52.06881162014105j),58.36609270393657,-1.101987676767928,(-40.35047449852224-62.22303444169671j),74.16108688111622,-2.146103181618548,(23.373717412507055-10.4318819621097j),25.59599240020057,-0.4197795922298349,(-35.712039051653775+202.20052540512052j),205.3299837026576,1.745610458731739,(25.168288440771928-62.97640194568679j),67.81939210183616,-1.1905948675814162,(4.027962817556716-9.33212385988346j),10.164301264515215,-1.163329021743125,(1.4648227327539338+4.191442337032349j),4.440033164635136,1.2345853731845697,(-46.57491683827772-18.01399594859405j),49.93722988441038,-2.772539194915033,(26.348035240195653-54.377035717876026j),60.42417541416479,-1.1195902595630818,(37.01953296469706-35.06382948483159j),50.98939065203307,-0.7582736819391719,(-5.778348765153239-37.91727372628928j),38.355038277729506,-1.72202634968312
965,(9.607571657603065-72.98451590491297j),73.61416300570477,-1.4399103992935192,(-55.4887530806088-29.66207020262642j),62.91931442050455,-2.650680763487588,(-66.70252536034698+13.68237041487739j),68.09136618997775,2.939273886558017,(11.970440823181095-16.750285538783714j),20.587945966804636,-0.95031162297477,(-16.382082321690326+105.56027141969201j),106.82389022776547,1.7247598641587152,(-70.87024764799065-48.817768296530275j),86.05676326205419,-2.5384006748364505,(-25.449944767591177-33.12873567432494j),41.77574435067234,-2.225852589404831,(13.55168389773321-42.062308425481504j),44.19146893399691,-1.259116068430995,(-50.45018338782621-49.62419977921586j),70.76568524074945,-2.3644479995014906,(-145.71339395563132-480.76702210284236j),502.3637354743114,-1.8650812184894858,(-143.98221721960442-178.99477005488444j),229.71723179264177,-2.248210454988768,(-28.443124930993704-26.554768209390772j),38.912299732791254,-2.3905160810519543,(-33.99286833718426-28.155324042234987j),44.138841961614716,-2.449849135248535,(-54.909896374725434-61.141147864173504j),82.17868751709176,-2.3025519441263342,(21.789082303556327+67.90883895483242j),71.31882301205283,1.2603154338057212,(-145.51858405358377-29.06114435509475j),148.3920766624269,-2.944478414203843,(-37.85512917526651-55.85111921257218j),67.47116659857797,-2.166457752084835,(-14.98272138324383-14.43479003465771j),20.804929785811954,-2.374818363217816,(53.489969089229135-15.131100208217239j),55.58891064482016,-0.2756748620647765,(-52.01001882699465-58.89875057822386j),78.57547249657596,-2.294162482777265,(-44.38517016718349-59.61286154982224j),74.32184465504143,-2.2108047703413667,(-16.093143785233107-54.23241908532782j),56.56982019362282,-1.8592632748248457,(-60.57257040627073-302.14787077680694j),308.1596535897921,-1.7686469084607197,(-60.08813602917728-89.15602713563268j),107.5145630418065,-2.1638353439812383,(-57.406723308440185-112.54526677885471j),126.34068606484368,-2.0424727964132727,(12.26677897111656-13.392009662543206j),18.160941306217527,-0.8292237006580979,(-8.005236655983332-64.30722633200965j),64.8035737628305,-1.6946434709535834,(-78.46373477325731-39.51848573100659j),87.85367601324283,-2.6750270152463704,(-45.07942048264942-26.80220735412478j),52.44532839162142,-2.605186244040431,(-86.61922895250191-110.45191780923722j),140.3656545315286,-2.235844490757153
966,(13.180853706404001-21.732736969524055j),25.417449923549405,-1.0256128418664563,(-6.704398929185713+23.17207465500211j),24.122479325696556,1.8524365126499784,(1.9371948861395403-2.2577775635282844j),2.974942613439275,-0.8616706010313292,(11.403455777294713+56.00420217844945j),57.15338542299448,1.3699244883787296,(-78.38270601945445+9.116883758313516j),78.91112831784133,3.025800511346856,(-68.00909263883652-34.549673556409076j),76.28182368305231,-2.6715532212185282,(5.187619426887958+17.342816958148628j),18.102063290190788,1.280145160892886,(-5.973354877377686-16.58339291737752j),17.626397508941487,-1.9165298438853153,(32.42196516069109+17.973121182603194j),37.07043174722418,0.5061769196670308,(-62.27063355821398-247.23949897063437j),254.96078454341108,-1.8175282083199729,(-80.63983476423799-137.95255423848573j),159.79264742698882,-2.0997762792327044,(-5.464712604397144-15.27702268673481j),16.224996333425384,-1.914321353763729,(17.9108751143908+61.36209733603064j),63.922659807299965,1.2867980199537317,(30.714368832561444+44.87901228167625j),54.38288514010148,0.9706296201416629,(-5.390567421345937-27.924253140001895j),28.439798356369934,-1.7614931126067108,(71.12420197586596+65.16599269588176j),96.46376890181872,0.7417089024189853,(1.0975857524952484+57.05467757497668j),57.06523396665107,1.5515612626179598,(-27.122231283603487+17.523776292257285j),32.29083717314183,2.567961302310439,(-94.22369067955663+34.00451961519676j),100.171908435135,2.795248168650174,(-50.6981826112186+30.413368631979658j),59.12088219593101,2.6012535193790494,(15.527827609760136+5.899386686428649j),16.610725256726173,0.36308016513015917,(18.480949850462302+23.562131569630996j),29.945275945963566,0.9056713932033538,(112.63842880763808+156.37869722312507j),192.72185291101573,0.9465805539203271,(-7.0102046051423414-0.09180781615235123j),7.010805751200468,-3.1284970917470254,(22.474531330737257-0.0011823369836643227j),22.474531361837368,-5.260785932192327e-05,(-34.66681061351271-6.165409901634222j),35.21079433026649,-2.9655853225195634,(-16.760563644367117-15.126066774132845j),22.57685517808905,-2.40740929488014,(-60.3740837637356-39.9331318974414j),72.38566856394306,-2.5572253351251586,(-32.679684142443435+11.45654020912767j),34.629670359580786,2.804409493362184,(-6.184214535343351-31.688164346837326j),32.285976353384825,-1.7635322909001705
967,(-19.821042016623366-5.3074612254440705j),20.519328724018756,-2.8799613657347396,(3.802177524814144+8.749962841723223j),9.540356579381031,1.1608760542317162,(109.02391215779677+72.62805295619299j),131.00018129147213,0.5876560954111054,(7.987325484143561+22.769123043402146j),24.129449487197917,1.2334122315254443,(67.19057205412352+10.822800097167423j),68.05663799295122,0.15970439469990802,(-73.56653462467997-102.23432301144723j),125.95194249511663,-2.1945476185792843,(-4.627993315968949-8.481461456282775j),9.66196204541622,-2.0703012931399853,(-9.77887616699254-15.129605119745897j),18.014754235593,-2.1445946432922933,(-0.1503771703396133+35.43366359382086j),35.433982685741455,1.5750402082425357,(-115.4400827565657-391.4193246354531j),408.0876136381953,-1.857592414861353,(-121.4471607104342-240.99596748726097j),269.8675030264796,-2.037589816937282,(5.334402651700488+10.305648747231373j),11.60440639377046,1.0931528401898416,(-4.241242450917672+10.433738103997026j),11.262816182033053,1.956887633174392,(-31.104496641287376-49.76131951337614j),58.68286488422465,-2.1294487036838072,(3.969243817092657+86.7580883670425j),86.8488387578273,1.5250775011815725,(-50.757851850685114-31.227886701423316j),59.59480205800695,-2.5900479166633423,(3.189296448914803-7.654910183499921j),8.292723422164238,-1.1760329750028442,(-94.10256099070337-10.924959993087022j),94.73461213231202,-3.0260137623613734,(-0.4886627501563261+20.94620622088356j),20.951905553700158,1.594121511340553,(-112.15666449933126-96.97451227270611j),148.26723650943515,-2.4286636713294283,(-64.2364655666673-101.90828450813272j),120.46419368380032,-2.1332236029709986,(6.013481798073132-32.71413729080062j),33.26224198723094,-1.389006666123065,(6.6220751439623555+134.28799357353287j),134.45116993621696,1.521523751451117,(9.040624341368792-42.15370795017219j),43.112271831001436,-1.3595286512781977,(-6.506488520185879+15.57543929310135j),16.879831220613436,1.9665019006102427,(1.1309417746899992+10.286730391531215j),10.348712550157671,1.4612942931219475,(-26.573996427436995-66.26249604522121j),71.39254630749902,-1.9522000392077705,(-43.59750853949537-51.41541400836702j),67.4113310097283,-2.2740968860821233,(-12.115997862571376-55.008518725793365j),56.327032023814226,-1.7875915208587227,(-81.09655115090193-107.46694484619826j),134.63207211933818,-2.2172467669207103
968,(-1.7556087138148095-28.243151282004355j),28.297663442309272,-1.632876961550169,(10.834343695963856+9.281856633399292j),14.266599660930076,0.7083748819298088,(-104.1921728717326+56.50351702326785j),118.52702781953037,2.6446796115614695,(-24.888358179705325+12.572692871438168j),27.883740404056574,2.6738226942670815,(-57.319170526428266+134.69249448785865j),146.38154043867553,1.9731376368242044,(-37.41021973953426-17.992039400905238j),41.51190218195217,-2.693309667206139,(3.663416117962684-14.77264092801909j),15.220103075916848,-1.3277135802925546,(-8.750655960225878+33.29804031053093j),34.42867218258612,1.827783358002782,(-17.59655157540758-13.334447822981343j),22.078182128286535,-2.4931261104599516,(-82.37901636135604-329.4182271366861j),339.56246952003085,-1.8158448718360227,(50.439809433048396-65.22775177354465j),82.45504215676199,-0.9125569989089856,(-20.74564831415404-28.697837899638685j),35.41112571055177,-2.196726231809874,(-24.04781473227344-3.0439435412057234j),24.23969854762628,-3.0156834511295543,(-83.16218926762312-2.2041181054009966j),83.19139294666562,-3.115095007904684,(-24.28486338328855-58.28430614928368j),63.14123005492066,-1.965583584399195,(-57.28505852586115-44.3973679025742j),72.47554212965822,-2.4822667983949365,(-45.404432184318765-36.16955984277605j),58.049974342807076,-2.468923079655442,(-29.784767618437037+74.09841661740604j),79.86055175924452,1.9529931690264053,(24.9676401694191-26.71546911652552j),36.56636905334762,-0.819203464880558,(-84.50034909473538-84.5509310893378j),119.53731193734488,-2.355895279248554,(64.27205634203364-71.98530037928475j),96.50274968688404,-0.8419457224566493,(2.72389227634746+15.975746359752575j),16.206296951626335,1.401918579882249,(-92.22704638916049-64.93462383228324j),112.79332186751346,-2.528137992757251,(-20.66508789093541-35.16610885797495j),40.78849187885021,-2.1020796164905513,(-18.17311197165523+3.0846232464771037j),18.43303825491136,2.973459524875592,(-8.353183617979287+27.509268212444756j),28.74953067686325,1.8655981831689987,(-27.485793688745332-62.402972482283396j),68.18797422804765,-1.9856855778722347,(-9.364603191778997-58.998452886244536j),59.7370340401153,-1.7282093870047,(-48.57930728234234+5.939852602423018j),48.941096687454305,3.0199253249155285,(24.53600188532137+20.983561362373873j),32.28506211802919,0.7075139661385875
969,(-27.76504047877108-29.028704767363195j),40.16918188435671,-2.3339480999787408,(31.662969354772677-34.894309643147864j),47.11853641437895,-0.83390983754148,(115.50112060524776-44.52813766332813j),123.78717181045978,-0.36796273395350043,(3.296363946736184+12.265340010195052j),12.700574035650266,1.308245832740675,(0.4643543535140644-76.72050751810514j),76.7219127681346,-1.5647438553191206,(-15.08197953863089-80.48934664673845j),81.89017664178353,-1.756026978615681,(2.1495003511243738-4.584821269580035j),5.063688165110219,-1.1323944316538737,(9.905434037706126-1.8396611807506353j),10.074818943053414,-0.1836301892586293,(47.022434340070106-49.06299320763908j),67.95797696929363,-0.8066318950246607,(17.12579805516752-325.25875663618194j),325.7093055587166,-1.5181920604852794,(4.521892477169089-171.18781827767376j),171.24753031283382,-1.5443876649038708,(6.1430287521503315+12.714121718846059j),14.120399899839194,1.1207065492134844,(0.36263386072889325+1.7719818325155807j),1.808707530728066,1.368934840659468,(-72.42408021445178+16.852999135515027j),74.35906787185418,2.9129625412588247,(32.43789734486316+82.09965350172202j),88.27553618788558,1.1945177956336845,(13.151060023141923-47.52265855164088j),49.308756378032164,-1.3008202187802855,(18.764119939383722-17.88166996939364j),25.919998418092007,-0.7613222883183699,(-1.1353240547666843+18.26034672975434j),18.29560666936688,1.6328906854873626,(-27.223303152066336+15.590453279026413j),31.371491325004143,2.6214977982760783,(11.642668651022447-121.42882998774046j),121.9857060704617,-1.4752079331816659,(9.099882298886897-82.70455057827081j),83.20366905496026,-1.461208346284869,(23.69225908726588-37.20809085732686j),44.11082821604264,-1.0037920190646106,(286.2981964129682-106.21628810730829j),305.36626717535984,-0.3552581651972139,(15.93904802462571-33.237298275303004j),36.86151446390645,-1.1236396643908928,(-4.229016621607987-40.644336756492876j),40.863757682829835,-1.6744726036399247,(0.827577854421671+10.924508763474195j),10.955810185849044,1.4951865006750824,(1.5033156494571052-55.16342688376459j),55.18390728738175,-1.5435510350756996,(-24.35285596452851-117.15280414736812j),119.65718161991224,-1.775750090717843,(-13.746346961248646-29.841164248167182j),32.85509303692688,-2.0024718207909524,(43.03277586730923-88.6060578355686j),98.50306230775874,-1.1186831212353827
970,(-64.10422652957415-45.79219319467133j),78.77992648215066,-2.5213074290021495,(-56.86628034227411+36.24466546016093j),67.4347804495951,2.5741499149384466,(4.566737232264916+128.26324343354037j),128.34451567963546,1.53520694931611,(-54.561570547179805-10.122056153527609j),55.49253104112341,-2.958161799488925,(53.30305528741835+68.03214238613799j),86.4267788397863,0.9061988163419102,(-97.36402910790936-129.18665748275646j),161.76818795947756,-2.216641710743929,(-33.90454520354557+0.8907585267374056j),33.916244429656714,3.1153261557319096,(-66.52333897487351-25.57745260359253j),71.27103696491969,-2.774529439353856,(-23.91807784754875+58.91081554104023j),63.5811185465612,1.95646857094812,(-250.27099233943065-250.56026382472552j),354.1412365349161,-2.3556169075243956,(-42.18199559333766-81.04764476794992j),91.36761721019192,-2.050677043213986,(16.99635137864896-2.023377807520948j),17.116366960849803,-0.11849011251201884,(-37.79303988304275+28.72889307788907j),47.4727623072646,2.4916185134522135,(-74.61875242944512-32.520990593678086j),81.3976230815183,-2.7305859054577417,(-41.68377189970096-32.204323246715234j),52.674996683105945,-2.4837921395071882,(-135.87830431295947-0.31019982697931425j),135.8786583937959,-3.1393097336662947,(-29.530055612169157+23.392040489329503j),37.672426822707266,2.471660676467185,(-83.95289426834366-74.43551431907869j),112.19952873331268,-2.416211192637164,(42.980126842367525+66.50542289287296j),79.18498959743489,0.9970512510132606,(-73.06318565027327-66.81585611912475j),99.00801849495765,-2.4008271993558417,(-64.14559552945664-43.7335203914462j),77.6355474744507,-2.5431962466617524,(-20.624471927616554-19.271135294789595j),28.22668060263425,-2.390103433833076,(-104.55676818281081+159.5692814627603j),190.77335599966696,2.1508489838467235,(-69.94099854475556-10.62102991301586j),70.74284100777037,-2.9908870699088546,(-100.92894589879654+15.211377252001386j),102.06879110749233,2.992004761012896,(-27.810154102654227+27.859367935403807j),39.36431192048937,2.3553104549406063,(-60.88451502317969-44.134195789805794j),75.1980811432094,-2.5143606614033334,(-32.171907840490924-65.30378129494551j),72.79845812594603,-2.028546665808864,(-39.409905601309035-7.707780264377705j),40.156575253724256,-2.948450905402055,(-116.50937781541256+6.48587728237507j),116.68976700232363,3.0859817661794464
